uid,opinion_valence
-6961838316544576221,-1.0
-6961551230451451190,0.0
-6960234227406783932,-1.0
-6957522352055667378,1.0
-6957514148804922539,-1.0
-6957439341745472256,-1.0
-6957229828402837754,1.0
-6957164644165788322,-1.0
-6956633158709328329,-1.0
-6956565949926470545,-1.0
-6955381135967956314,-1.0
-6953998345147573545,-1.0
-6953483928801259092,1.0
-6953426049680962856,1.0
-6952369345236489276,-1.0
-6952339994464365892,1.0
-6951211208177002283,-1.0
-6949310215520728378,1.0
-6949262036135928494,-1.0
-6948412967060620149,-1.0
-6946909659087990476,-1.0
-6946483393701650926,-1.0
-6946327719864979134,-1.0
-6945632318220495344,-1.0
-6945265358142968484,1.0
-6945085703264138571,1.0
-6945065307194281043,-1.0
-6944433007623683088,-1.0
-6944276982490447796,1.0
-6944252270260536566,1.0
-6944093086854590643,-1.0
-6944091392981997782,-1.0
-6943716427207009009,1.0
-6943081797580704975,-1.0
-6942688046870663594,-1.0
-6942089811037382642,-1.0
-6942024956772048714,1.0
-6941961578842431857,1.0
-6938931654979084517,1.0
-6937395590567646462,1.0
-6937373511844015134,-1.0
-6936773048920656750,1.0
-6936706518173001627,-1.0
-6936002286329039427,-1.0
-6935002007886216945,1.0
-6934144149460415735,-1.0
-6933845908877952672,-1.0
-6932174249482629078,-1.0
-6931879279703615673,-1.0
-6931249410484658349,-1.0
-6931079432792050060,1.0
-6931072532667319055,1.0
-6929008546810685499,-1.0
-6927140809252471980,-1.0
-6926810102441067097,1.0
-6926608632200960006,-1.0
-6925164921188986299,-1.0
-6924667941353558394,0.3333333333333333
-6924342705137613026,1.0
-6922764859978317924,1.0
-6921436160294094660,-1.0
-6920805148962529295,-1.0
-6920741245130808637,-1.0
-6920553070954610087,1.0
-6919042098950013972,1.0
-6918249653496692324,-1.0
-6917524990579717913,-1.0
-6916835314451794908,-0.3333333333333333
-6916709639980401548,-1.0
-6916343213958825283,1.0
-6915963767164476827,-1.0
-6914753032753620431,1.0
-6914591580666707894,1.0
-6914424469545589312,1.0
-6914381540487497154,1.0
-6914332375005350670,-1.0
-6913981076662259929,-1.0
-6912895522975950409,1.0
-6912012885542768443,1.0
-6911499993956837441,1.0
-6910476090198601554,1.0
-6910103816385601957,-1.0
-6909648066661297140,1.0
-6909490631788677064,-1.0
-6908975469719349833,1.0
-6906262748003197142,1.0
-6906025076075019965,1.0
-6905933315434139740,-1.0
-6904968315442772413,1.0
-6903375194753993649,-1.0
-6903247575030934674,1.0
-6902835922964176194,1.0
-6902753217149444389,1.0
-6902211956809595115,-1.0
-6902070613594402236,1.0
-6901876644494241135,-1.0
-6901309825474643162,-1.0
-6900396641930039109,-1.0
-6898876813233837036,1.0
-6897883046772145123,1.0
-6897463195940391500,1.0
-6897326679673006594,-1.0
-6896568714821395458,0.0
-6896030027256116419,1.0
-6896022152740843861,1.0
-6895812383512963241,-1.0
-6895770441743078021,1.0
-6895687823407475987,0.3333333333333333
-6894732297751333579,1.0
-6893744103528549195,-0.5
-6893695576699619074,-1.0
-6892235644918629788,1.0
-6891473571659634130,1.0
-6890866793294181022,-1.0
-6889802598885527927,-1.0
-6889433981761639520,-1.0
-6889166554445377401,1.0
-6889116443693721144,-0.3333333333333333
-6888824591094702243,1.0
-6888724322790664738,-1.0
-6888379730305522995,1.0
-6887196522116404998,-1.0
-6887173009784727655,-1.0
-6886716231208497633,-1.0
-6886063694491354260,-1.0
-6885160323922765255,1.0
-6884695750121926459,1.0
-6884348311518842826,-1.0
-6884190238927567785,-1.0
-6884070041062558178,-1.0
-6883130636993760805,1.0
-6882974251719538000,-1.0
-6882383856608638003,1.0
-6882213970911521402,1.0
-6882183790030496130,1.0
-6882070709787519277,1.0
-6881746192305376170,-1.0
-6881438678155025461,1.0
-6880657417047621324,1.0
-6879940581121605597,-1.0
-6878917447114514171,1.0
-6878685554633989986,1.0
-6878012071344225588,1.0
-6877818283808659619,1.0
-6877656384719334258,1.0
-6877342210322528469,-1.0
-6876980317567346195,-1.0
-6876550836234492372,1.0
-6876230658561047430,-1.0
-6875577030236345740,1.0
-6873032489443418100,1.0
-6872217718940780201,1.0
-6871822367010911213,-1.0
-6871620914001352176,-1.0
-6871473086318080461,1.0
-6870051323359656265,1.0
-6869828634484745763,-1.0
-6868754915950324181,1.0
-6868677414044953504,1.0
-6867705350804779070,1.0
-6867528498481855190,1.0
-6867508382675263992,-1.0
-6867159330772640399,1.0
-6866907057093259363,1.0
-6865280233225008088,-1.0
-6864920064088621803,-1.0
-6864424250450134546,-1.0
-6863750635671484076,-1.0
-6863401586231386901,1.0
-6863045127559354119,1.0
-6863030043254094524,-1.0
-6862630157735560909,1.0
-6862475284140359557,1.0
-6859224646736747662,1.0
-6858355861190518833,-1.0
-6857187703310242657,-1.0
-6856467036495006401,-1.0
-6856175122967196555,-1.0
-6856017284282498417,1.0
-6855394617293018925,1.0
-6853203407299323198,-1.0
-6853040583851915022,1.0
-6852816466452408902,1.0
-6852775313557622230,-1.0
-6852469328552924463,1.0
-6851499516071250265,-1.0
-6851417679869039706,1.0
-6850267153628153374,-1.0
-6849810972585370585,-1.0
-6849159378717473066,1.0
-6849001471014765483,-1.0
-6846745587650993371,1.0
-6846517554505639854,-1.0
-6845371869028820553,-1.0
-6845288104484899042,1.0
-6844677372924510753,1.0
-6843824797569631363,-0.4
-6842770223341335076,1.0
-6841547166482567956,-1.0
-6840873400840404369,-1.0
-6840216213981060785,-1.0
-6840156041762374981,1.0
-6839913447667600338,1.0
-6837370670690874390,-1.0
-6836738952737873545,-1.0
-6836557450028430458,1.0
-6836029130378458702,-1.0
-6834818344174287668,1.0
-6834741312487405701,1.0
-6834736805075393232,-1.0
-6832930800310368692,-1.0
-6832343266249704758,-1.0
-6832085729203401358,1.0
-6831969745707621976,1.0
-6831337246412734200,1.0
-6829366826723516460,1.0
-6829084226376426638,-1.0
-6827998779109700896,1.0
-6827652345581743422,-1.0
-6827406240364993919,-1.0
-6827075435576739006,1.0
-6827040582129296220,-1.0
-6826575000484472379,1.0
-6825871831018602732,1.0
-6823703734775039674,-1.0
-6822767066425384294,-1.0
-6821798825575457147,1.0
-6820957868412975360,1.0
-6820187444154783408,-1.0
-6819946693978746603,-1.0
-6818971995118431702,1.0
-6818787428464902040,-1.0
-6818670874398826907,-1.0
-6818421221623721814,0.0
-6818139522403960795,1.0
-6817638931870381173,1.0
-6816087821227757293,-1.0
-6815784153459726663,-1.0
-6815578633464752503,-1.0
-6814564560694072986,-1.0
-6814198302811353220,1.0
-6813474485798623410,1.0
-6813444891394301635,-1.0
-6812507712996182272,1.0
-6812138951196870608,1.0
-6812012327164921313,-1.0
-6811176106002922765,-1.0
-6810587872545746382,-1.0
-6809021678999034786,1.0
-6808778316528398783,1.0
-6808646312895368645,1.0
-6807055694886316609,1.0
-6805333757678325584,1.0
-6805157901785176488,-1.0
-6804911900310191384,1.0
-6804433195564951130,-1.0
-6803709547706009499,1.0
-6803194890155334366,1.0
-6802866800619403491,1.0
-6800965250914274021,-1.0
-6799948613311323307,-1.0
-6799886708701764138,-1.0
-6798281120745947666,1.0
-6797774564916049932,1.0
-6797762739381273667,1.0
-6797187623654791940,1.0
-6796629669316602351,-1.0
-6796363473983549689,1.0
-6796188400674822441,1.0
-6794353128847383335,1.0
-6793989511373001500,-1.0
-6793498411682451416,1.0
-6792431631971627694,1.0
-6792077716978816447,-1.0
-6791366199808171039,-1.0
-6791300589257296500,1.0
-6789936083464079936,-1.0
-6789712507812986579,-1.0
-6789334178347916286,-1.0
-6786973214571921922,-1.0
-6786923305427244817,1.0
-6784958592142621906,1.0
-6784855600367038064,-1.0
-6784307476644346007,1.0
-6783807239542455394,-1.0
-6783441994325799170,-1.0
-6782635572585788612,-1.0
-6782597367683240954,-1.0
-6782150610654744304,-1.0
-6780617063728596139,1.0
-6780020011090500759,-1.0
-6779825909301910340,1.0
-6778578765278509044,1.0
-6776422553454586253,-1.0
-6775318341261803522,1.0
-6774228629049173708,-1.0
-6773159875050637809,-1.0
-6772861044033905912,-1.0
-6772606442892126995,-1.0
-6772551721094305015,1.0
-6771832671210448910,-1.0
-6771491595546086501,-0.5
-6771057089505777652,-1.0
-6770996324380386086,1.0
-6770514687854879060,-1.0
-6770020542999175236,-1.0
-6769879668270193245,1.0
-6769849807796235761,1.0
-6769788573474154847,1.0
-6767265691773272000,1.0
-6766577522957528647,1.0
-6765910553445837187,-1.0
-6765441708703519836,1.0
-6765027722625700950,1.0
-6764759700557577837,-1.0
-6763661522518110551,-1.0
-6762758183252006137,1.0
-6762256875247841839,1.0
-6761789498782023284,1.0
-6761751820513014517,1.0
-6761625227166310980,-1.0
-6761140646142997341,-1.0
-6760964083646344035,1.0
-6758200363175717238,1.0
-6755455176857836677,1.0
-6754820805861667007,1.0
-6754696716309361113,1.0
-6753322263358937254,-1.0
-6751586134735436160,1.0
-6751441014132099697,1.0
-6750999763504474106,1.0
-6750352369352087840,1.0
-6750162224868324316,-1.0
-6749757886039398805,1.0
-6747812244348371848,1.0
-6745922406271414488,-0.75
-6745244691133458768,1.0
-6745174534350566095,-1.0
-6744542792775530921,1.0
-6743838723611267628,1.0
-6743173393757184569,1.0
-6742503606283157417,1.0
-6741263513009196591,-1.0
-6741186883994201958,-1.0
-6741182762567020889,1.0
-6741174304349491508,-1.0
-6736124671355030902,1.0
-6734422332392883352,-1.0
-6733831238780072281,-1.0
-6732769324180230143,-1.0
-6732318924259041086,1.0
-6732125556313789071,1.0
-6731358841160177620,1.0
-6731149062038152869,1.0
-6731141992903085579,-1.0
-6731066650290027798,1.0
-6730216536743662255,1.0
-6729485286554004291,1.0
-6729401185111697197,-1.0
-6729396628466586101,-1.0
-6727782503405584119,-1.0
-6726932902095315029,1.0
-6726921661744657605,-1.0
-6726585258674198065,-1.0
-6726268300257232791,-1.0
-6726151059283984254,1.0
-6725492593357890306,-1.0
-6725422103243271479,-1.0
-6724565908411451246,-1.0
-6723495576569727475,1.0
-6723240198455969267,-1.0
-6723023499178074950,-1.0
-6722974820513802105,-1.0
-6722949854736535356,1.0
-6721867873870483199,-1.0
-6721051546654129099,1.0
-6720328174122386201,1.0
-6720036358994058899,-1.0
-6719630584146045502,1.0
-6719375380240118483,-1.0
-6719368659527958311,-1.0
-6719264448265478496,-1.0
-6718882491328787524,-1.0
-6715919969596646923,-1.0
-6715220543841315325,1.0
-6714060895803539691,-1.0
-6712372269518863539,-1.0
-6711091754498527978,-1.0
-6710476586798500049,-1.0
-6710198162195156576,-1.0
-6709629875200935289,1.0
-6708923516821853762,-1.0
-6707999964747898268,1.0
-6707000415106172874,-1.0
-6706969705035641716,-1.0
-6706858584208080363,1.0
-6706752388569904458,-1.0
-6706495203201753813,-1.0
-6706387492923769865,-1.0
-6706344498682845635,-1.0
-6706160888217226030,-1.0
-6705395392294731288,1.0
-6704983596103492205,1.0
-6704891150547268971,1.0
-6704648935218162849,1.0
-6704516700675036861,1.0
-6704504365312688827,1.0
-6703779874767375104,-1.0
-6703575609375002184,-1.0
-6702380487471463461,-1.0
-6702259342269412067,-1.0
-6702029014094163964,1.0
-6701196452061404933,-1.0
-6701055895738375847,1.0
-6700959778374365100,1.0
-6700854464267239756,1.0
-6700201887261637572,1.0
-6699914912000682222,1.0
-6699876213315532845,-1.0
-6699362988715464841,1.0
-6698565966164459142,-1.0
-6698548491504629329,-1.0
-6698489727064289388,-1.0
-6698347296065051727,1.0
-6698290262393902423,1.0
-6697274286962603737,-1.0
-6694910441174192623,1.0
-6694245257522993466,-0.6
-6693911408993821122,-1.0
-6691972254186898828,-1.0
-6691071491630945940,1.0
-6690536989058541421,1.0
-6690437515802178308,1.0
-6689622599227980500,0.0
-6689079878362072926,1.0
-6688911116772482815,1.0
-6688824567392485457,-1.0
-6688328487217748505,-1.0
-6687965457930347328,1.0
-6685529176715222448,-1.0
-6684745530336085266,1.0
-6684306504603196301,-1.0
-6684037551206322837,1.0
-6683885938007023694,1.0
-6682566474341459551,0.0
-6682226330517730627,1.0
-6681819665363971609,-1.0
-6681282904522324165,-1.0
-6681232216009683753,-1.0
-6681130741604889705,1.0
-6680814224482914941,1.0
-6680724637976647578,1.0
-6680065535633205285,1.0
-6679927226498449530,1.0
-6679195927194649959,-1.0
-6678775278623053503,1.0
-6678352452668745092,-1.0
-6678340166919848491,1.0
-6678101009127988122,-1.0
-6677793274765736005,1.0
-6677643045673283284,-1.0
-6677007229770936656,1.0
-6676048205081273047,1.0
-6675198368551263954,-1.0
-6674312519318034951,-1.0
-6673260621424216094,0.0
-6672282426988669562,1.0
-6672214864178802818,1.0
-6671888300662830380,1.0
-6669025108443813230,-1.0
-6666406309329804165,1.0
-6666268805613023206,-1.0
-6666042473801387483,-1.0
-6665962718415957093,-1.0
-6665730236230416784,1.0
-6665199144814952061,-1.0
-6664547629033908701,-1.0
-6664439931802913548,1.0
-6663465535469486144,-1.0
-6662612208400714713,1.0
-6662502462796015793,1.0
-6662303301987449703,-1.0
-6659110319996244897,-1.0
-6658115520880772390,1.0
-6656061617996105142,1.0
-6655543785469094736,-0.4
-6655185074576827601,1.0
-6655107300621023829,1.0
-6654219738498934719,-1.0
-6653147508639543145,1.0
-6652798178791748921,-1.0
-6652290068697304201,-1.0
-6652232674992061022,-1.0
-6651848877326098937,1.0
-6651614988305014843,-1.0
-6651401307180936413,1.0
-6650949617722994370,-0.5
-6650373358970239105,1.0
-6649416426911858218,1.0
-6649332891553077792,1.0
-6648825401497764078,1.0
-6648492091287391417,1.0
-6648198420828374340,1.0
-6648104392630800143,1.0
-6648064233219042551,1.0
-6647189672880856541,-1.0
-6647048691906087491,-1.0
-6646771935442980330,1.0
-6646594961295631309,-1.0
-6645524377227142194,-1.0
-6643645781739222276,-1.0
-6643225729848300546,-1.0
-6643109639720896284,-1.0
-6642361712230565454,-1.0
-6641679619406612883,-1.0
-6639606151789515027,1.0
-6639168255583363524,1.0
-6638554367831879205,-1.0
-6637724300218392950,1.0
-6637198603061712086,1.0
-6636823036381157276,1.0
-6635129266074965612,-1.0
-6634740873554444440,-1.0
-6633812678770363569,1.0
-6632938241384514131,-1.0
-6632509014549519360,-1.0
-6630460502476743134,-1.0
-6629306007928020780,-1.0
-6628371103521317433,-1.0
-6626544083160584249,-1.0
-6626367232915261755,-1.0
-6626170205521021815,1.0
-6625671268804438297,1.0
-6625068127104357396,1.0
-6624479833563274259,-1.0
-6624030757270182178,1.0
-6623583205518004000,-1.0
-6623041364381471424,-1.0
-6622829787784744529,-1.0
-6621837506458368438,-1.0
-6620624689325820992,-1.0
-6620277749337028638,-1.0
-6619868727059490246,-1.0
-6619432011553209291,1.0
-6617308151056889662,0.0
-6616626678006040252,-1.0
-6615267031428495958,-1.0
-6613798785746671404,1.0
-6613346945717591500,1.0
-6612287296587118137,1.0
-6612014678395322197,1.0
-6611099548563605383,1.0
-6610452377806977329,-1.0
-6609647350084295287,0.3333333333333333
-6608889970735462462,0.0
-6608169431406998782,-1.0
-6607386543722632949,-1.0
-6605415668171995405,-1.0
-6605024149467274208,1.0
-6604434883485940140,1.0
-6603959391110206655,1.0
-6603036017561768998,1.0
-6602444081355443027,1.0
-6602254543246546975,0.42857142857142855
-6600923927546524062,1.0
-6600907770387601845,-0.06666666666666667
-6598209617180573811,-1.0
-6597929662958131001,1.0
-6597769302445082640,1.0
-6597474926611260199,-1.0
-6596863302634341227,-1.0
-6596263225466983174,1.0
-6595995048130012053,1.0
-6595913422389667300,-1.0
-6595343396733362993,1.0
-6595310040987970194,1.0
-6595064339100822907,1.0
-6595016107076364863,1.0
-6594805774215745151,-1.0
-6594582641672739220,1.0
-6594019988696057426,-1.0
-6592063583841701095,1.0
-6591901143509041385,-1.0
-6591536651523580826,1.0
-6591452531392614420,-1.0
-6591368804590241110,1.0
-6590122702476776072,1.0
-6589338361435652148,1.0
-6587096988636114616,1.0
-6586912992152972870,-1.0
-6586765741329205673,-1.0
-6585461053517189547,1.0
-6585350523369611677,1.0
-6585326538959446684,-1.0
-6585137794586247054,1.0
-6584810869212119674,1.0
-6584248531527564941,-1.0
-6583654542284366095,-1.0
-6582564473012672331,1.0
-6581693801533839853,-1.0
-6581634322778951296,1.0
-6581585681119464419,1.0
-6581469308310722208,1.0
-6581142724898601664,1.0
-6580710484276259194,-1.0
-6580368783111467978,-1.0
-6580346486644393209,-1.0
-6578399345519525682,1.0
-6577811528584008515,-1.0
-6577118221927690437,-1.0
-6576253435331283820,1.0
-6575453556568809419,-1.0
-6575122917879524004,1.0
-6574885591574027954,-1.0
-6574011999580000633,1.0
-6573992709885586858,-1.0
-6572347491215769945,1.0
-6571329471432452194,1.0
-6570577700654989259,-1.0
-6570436312349790875,-1.0
-6570412919868586671,-1.0
-6570216793310456805,-1.0
-6569633333147212648,-1.0
-6568828420576164676,1.0
-6568699562903495781,-1.0
-6568694440059452445,1.0
-6568582267692250208,-1.0
-6568405717902012262,-1.0
-6568367173381550502,1.0
-6568109432032964898,0.3333333333333333
-6567804674152381469,-1.0
-6567414174720838986,1.0
-6566636342763775681,0.2
-6566386608310789873,0.0
-6566173014028897783,1.0
-6565957501034391097,-1.0
-6565650701122217096,1.0
-6564389219421027065,-1.0
-6564313134083322830,1.0
-6564084516134969829,-1.0
-6564039918029002258,1.0
-6563493459670466461,1.0
-6563404039317013528,-1.0
-6563349830013920135,-1.0
-6563074822800372152,-1.0
-6562572701331725618,-1.0
-6561700271962113492,1.0
-6561469799314780007,1.0
-6561311368448502411,1.0
-6561071526931939122,1.0
-6559904871654347715,-1.0
-6559760081393711021,1.0
-6558611669429564454,-1.0
-6558387747325967026,-1.0
-6556853499019139623,-1.0
-6555232253977703011,-1.0
-6553470166993660898,-1.0
-6553156022405790220,-1.0
-6553069660238670155,-1.0
-6552299310559300103,1.0
-6552085803602688669,-1.0
-6551662494129502140,-1.0
-6551363278255355999,-1.0
-6550921990773491992,-0.5555555555555556
-6550907377413594469,-1.0
-6550305463571947016,-1.0
-6549855003608121207,-1.0
-6549287280318584836,1.0
-6549077675430762050,-1.0
-6547598532601047028,1.0
-6547573315983584575,-1.0
-6547390167226768899,-1.0
-6547266722615817365,1.0
-6546670101684381793,1.0
-6546195429001451526,1.0
-6544628511979427996,-1.0
-6544073960669175975,-1.0
-6543660357396212467,1.0
-6542370572606891098,1.0
-6541745070482583525,-1.0
-6541715746402169460,-1.0
-6540287212476067275,0.6666666666666666
-6539118036579478772,-1.0
-6538991717178706144,1.0
-6538509755422689596,-1.0
-6538447958608458453,1.0
-6538280118680357777,-1.0
-6537492426576737683,1.0
-6535079121924763979,-1.0
-6534960102184859749,1.0
-6534942782956640304,1.0
-6534716293767791644,-1.0
-6534664396522346180,-0.5
-6533889660437871823,-1.0
-6533375389543095867,1.0
-6533209673484772364,-1.0
-6533035034952780756,-1.0
-6532906388750840054,-1.0
-6532432328831295959,1.0
-6532383897931161813,-1.0
-6532297239287279207,-1.0
-6531452519080548369,-1.0
-6531232235391082125,-1.0
-6530763701260771388,1.0
-6530526945577193096,-1.0
-6530384855703947767,-1.0
-6530366468821904190,1.0
-6530273527291032144,1.0
-6530237659195845711,-1.0
-6528227367700253591,1.0
-6527789320948470829,1.0
-6527770261469851311,1.0
-6527695622051734893,1.0
-6527307915485246457,1.0
-6527249604019419633,-1.0
-6526474874062689848,1.0
-6526266535376712024,1.0
-6526190499272103963,-1.0
